App Name,App ID,Review Title,Rating,Content
ThinkUp-Daily Affirmations app,906660772,Brilliant,5,Excellent for affirmations!
ThinkUp-Daily Affirmations app,906660772,Garbled words,1,I go to sleep listening to my recordings. I woke up to hear the affirmations I had recorded all garbled as if they were in a different language. Probably not best to take that into your sleep. Deleted the app and cancelled the sub.
ThinkUp-Daily Affirmations app,906660772,Outstanding,5,"Not only do I love the app, if ever there is an issue customer service focus is brilliant. The app can be personalised to a high degree and that (to me) is critical - if you’re not comfortable with your affirmations in every way you won’t listen to them. I’m using this app every day."
The Mindfulness App,417071430,AVOID - Unauthorized credit card charge,1,Charge of $149.99 made to my card without warning or permission.  I have reported this company to the AFCA in Australia.
The Mindfulness App,417071430,Awesome!,5,Love this app so much
The Mindfulness App,417071430,Excellent!!!,5,Excellent!!
The Mindfulness App,417071430,Meditation,5,Excellent 🤩😇
The Mindfulness App,417071430,Peaceful,5,"Really loving it for the time being, feeling relaxed while battling the demons within me"
stoic. journal & mental health,1312926037,great,5,the free version doesn’t force feed you ads and very helpful!
stoic. journal & mental health,1312926037,It's okay,2,Sometimes gets preachy which I understand — but I just want to use it as a journal.
stoic. journal & mental health,1312926037,Great,5,"Even from a simple prompt, that I even knew already (Five Whys) had a significant positive benefit. Something about how it's structured stepped me though it in a new way giving insight I hadn't seen before. Thank you."
stoic. journal & mental health,1312926037,Desktop version,1,"Can you allow copying of images or the ability to add photos from any drive I choose, please.  I know phone version probably takes priority, but the deskptop version is quite cumbersome to use and takes me out of the flow of my writing.   I do enjoy the simple UI."
stoic. journal & mental health,1312926037,Denise✨,5,Good app
Model My Diet - Women,891448329,Great start,3,"I’ve purchased the full app, it’s pretty ok.   Would like to see more variation in facial features and the ability to import body measurements.   Also my body shape changes as I lose weight, but I'm not able to see this reflected in the model.   So far only 3/5 but would be 5/5 if the above changes were made"
Model My Diet - Women,891448329,Great!!,5,It’s encouraging to see how you change over your weight loss
Model My Diet - Women,891448329,Measurements would help,3,"It’s great motivation to see the before and possible after but body shape isn’t very realistic. It would be great to be able to input chest, stomach and hip circumference at minimum. Otherwise it’s just a bit a of fun."
Model My Diet - Women,891448329,My Model review,4,"Love the visuals but I wish you had an avatar you could dress up and be more relatable more options. Eg clothes, gender, hairstyle, shoes business and bags etc. Even pets lol Also make it so men can use it as well.  Could put the pictures also in a graph of weight loss as well along with the photo album that way you see it on the graph as well with the BMI beside it. This would be awesome."
Model My Diet - Women,891448329,This keeps me motivated,5,"I love this app, it keeps me motivated and gives me an end result. Very motivating 😀"
Shmoody: Mood & Habit Tracker,1534196157,CANCELLED TRIAL & CHARGED $110,1,I cancelled before the trial and still charged for subscription. App confirmed subscription was cancelled!!! Very angry
Shmoody: Mood & Habit Tracker,1534196157,Wouldn’t even bother,1,"I tried the trial and cancelled before the charge date; the interface was hard, and as someone who struggles with attention space and visuals, it was chaotic and asked TOO many questions! Didn’t find it helpful.  After cancelling the trial, they still charged me two weeks later, but can’t seem to get my money back via the App Store (as it states I wasn’t charged - even though the money came out of my account). Tried to call the service number, not connected, and there isn’t any other way to contact them.  Costly and Not Helpful"
Shmoody: Mood & Habit Tracker,1534196157,Don’t waste your money,1,Look at all these bad reviews ! I was scammed the same way even though I canceled my free trial before it was up and they won’t allow refunds. I wish I checked reviews first .. imagine .. a self care app scamming people money ..
Shmoody: Mood & Habit Tracker,1534196157,Scam,1,"I have ADHD and this obviously came up in my FYP as advertised to help. I signed up for their trial but it never worked from the beginning. Only a black screen. I totally forgot about it I didn’t cancel in time and was charged the full amount at the end. I reached out to their support but never received a reply and it’s really not worth my time and energy to fight it. All in all, this was a very expensive lesson. I think it’s predatory to target neurodivergent people, pretending to be a great app and using this subscription tactic."
Shmoody: Mood & Habit Tracker,1534196157,Stole my money,1,"I needed to cancel my web subscription before the trial expired and I was trying to contact the help center on the chat. On my first try no agent replied to me and the message that I got was that they would be back on tuesday. So I wait until tuesday morning to text them and again, there is no agent available and they will be back tomorrow… So now while I waited for them my trial ended and they charged 111 dollars from my bank account.. Quite a disappointing experience"
Quotes Alarm -Quote of the Day,998087160,Rate,5,It is a amazing app and I love that you listen to calming music and the quotes are so inspirational I love this app and recomend it to anyone.
Quotes Alarm -Quote of the Day,998087160,Inspiring,5,This app keeps you motivated
Quotes Alarm -Quote of the Day,998087160,Quotes of the day,5,"Great app! It keeps you motivated for the day, very inspiring."
Quotes Alarm -Quote of the Day,998087160,Quotes Alarm,5,One of the most inspirational quotes sites ever..I sure start my day by viewing quotes alarm👍👌Cheryl Auer (Australia)
Quotes Alarm -Quote of the Day,998087160,Quotes Alarm,4,Excellent app that inspires me daily 💜
Vision Board 2024,1155742410,Free trial??,1,Selected 3 day free trial charged me immediately anyway!
Vision Board 2024,1155742410,I want my money back,1,What does this app do? Nothing from what I can see. Very very very disappointed.  I have requested a refund from Apple. Just brought this App today. No stars…….
Vision Board 2024,1155742410,Frustrating,1,Waste of money. Wish I could get a refund. Expensive and frustrating to use.
Vision Board 2024,1155742410,Good app,3,Good app but it would be good if you could add more images to the one vision board
Vision Board 2024,1155742410,Good app,5,Works well
HelloMind - Hypnosis & Therapy,327538172,Great overall experience!,5,Hello mind lays the foundations for being a better you. I have enjoyed and had super positive experience’s with this app. Highly recommend if you’re looking to enhance your mentality.
HelloMind - Hypnosis & Therapy,327538172,Love love love,5,I truly am so grateful for this app. I am using it for my fear of needles. While I haven't tested my new found strength in real life yet I am feeling the benifits of the program in my emotional state and general joy and happiness. Honestly such a high recommendation
HelloMind - Hypnosis & Therapy,327538172,Excellent,5,Professional presented and produced. Many subjects to work on so suites all. Proves that hypnosis works. A life changer and highly recommended.
HelloMind - Hypnosis & Therapy,327538172,Best meditation,5,I have tried many other apps for relaxing but thus app is the best by far to find a relaxed state and really enjoy it
HelloMind - Hypnosis & Therapy,327538172,Nelly 25,5,Great app some of the best therapy I have ever had at a reasonable price considering you gets a years worth compared to similar in suite therapy’s that are only once for the same price.. I am very happy with this app
Digipill: Guided Meditation,578068250,Odd,3,"I have been practicing mindfulness for years and used many apps. The sound effects and the voice make it sound like a porno, it was really hard to take seriously. I tried about 4 of the pills but never made it through the full recording. I had to turn it off."
Digipill: Guided Meditation,578068250,Sleep,5,"Amazing, would highly recommended *****"
Digipill: Guided Meditation,578068250,Have to pay,1,You download the free app and it give you access to one meditation. If you want any other meditation you have to pay separately.
Digipill: Guided Meditation,578068250,Digipill,1,Impossible to find zen when your listening to what sounds like Hannibal Lecter and and porn music from the 70s
Digipill: Guided Meditation,578068250,It works!  I slept!,5,I often have had problems falling back to sleep in the night but fell back to sleep for quite a long time after listening to Digipill.
"TIDE: Sleep, Focus, Meditation",1077776989,I have one complaint,4,“Roof” was my favourite sleep sound after I endured two house fires in 6 months and could no longer use “Stove Fire” due to anxiety and I’m sad that it’s been moved to the membership only collection instead of remaining free. I can’t justify nearly $20 a month for one sound and the other rain ones just aren’t the same. I wish you’d consider changing it back or making it possible to purchase individual sounds without a membership. This complaint still stands four years later. I really wish you’d make it free again.
"TIDE: Sleep, Focus, Meditation",1077776989,Getting worse as they try to make it better!,1,Do better!
"TIDE: Sleep, Focus, Meditation",1077776989,Apple watch version plz,5,Could you add an apple watch version so that I can stay away from my phone?
"TIDE: Sleep, Focus, Meditation",1077776989,Sea break,5,Lovely listening watching the sea break onto the shore Very relaxing recommend
"TIDE: Sleep, Focus, Meditation",1077776989,BEST APP 🤩,5,So good  Gets me to sleep within 2 minutes every night and wake up feeling refreshed. 5 stars ✨
Custom Color Keyboards,908846779,Good,5,I do recommend
Custom Color Keyboards,908846779,👍🏻👍🏻👍🏻,4,good job
Custom Color Keyboards,908846779,I like it,5,TBH I'm doing this for the keyboard
Custom Color Keyboards,908846779,i dont have a name for this title idk y,2,"But when I installed this app I liked it, but I got a little bored so I deleted it.Now I can’t see my emoji button, like it’s gone. How do I fix that. HELP!"
Custom Color Keyboards,908846779,Good?,4,I do not like that you have to pay and how do you get more points??
Primed Mind: #1 Mindset App,1224121850,Don’t risk it!,1,They charged my credit card even though I cancelled & deleted my account well within the free trail period! Now I have to jump through all the hoops of trying to get my money refunded!!!
Primed Mind: #1 Mindset App,1224121850,Relevant topics,5,I’m really noticing a change within myself after only 2-3 weeks of listening to these recordings. Topics are relevant for current world issues. Def 5 stars. Would rate it 6 stars if I could select multiple recordings to be played in the one session! Keep up the good work.
Primed Mind: #1 Mindset App,1224121850,Easy and effective,5,"If you have found meditation difficult in the past, this is a great app. Loads of different relevant options without all the twigs and berries; if you catch my drift?"
Primed Mind: #1 Mindset App,1224121850,"Stop looking, this the app your looking for",5,"Looking for that app for self improvement, motivation, make a change, help learn about yourself and have it work amazingly. This is it. Been a pro member for a few months now. Had and tried all the other recommended apps but this is one I continue to use multiple times a day. Why - because it is helping me reach my goals and I want to keep using it. It's different and it works."
Primed Mind: #1 Mindset App,1224121850,Can’t sign up,1,I can’t get past the sign up page. It just stops and that’s it. :(
Motivate: Daily Motivation,1068278823,Highly Recommend,5,The videos are wonderful& insightful messages. It's made a positive influence on my mindset and I would recommend this app to many people.
Deepstash: Smarter Every Day!,1445023295,Canceled my account and still got charged,1,Don’t sign up for this. The content is basic and mediocre. Once you give them your account details they will charge you even if you cancel before the free trial ends!
Deepstash: Smarter Every Day!,1445023295,Great neurodivergent resource,5,Really enjoy the snippets of learning in this app. Great way to get info without having to trawl through loads of information
Deepstash: Smarter Every Day!,1445023295,BEWARE No renewal reminders,1,No renewal reminders sent and they took $100 and then wouldn’t refund me back after I cancelled my subscription. Would not recommend
Deepstash: Smarter Every Day!,1445023295,Appalling service! DO NOT SIGN UP FOR DEEPSTASH!!,1,"I signed up for a free trial and canceled it before the trial ended, but they still charged my card $100. That was two months ago, and I still haven’t received a refund.  I’ve had to follow up multiple times, and Deepstash keeps avoiding responsibility - like asking me to speak with Apple, even though I’ve already told them Apple couldn’t help. Every time I respond, I hear nothing for weeks until I reach out again. It feels like they’re just hoping I’ll give up and let them keep my money.  This isn’t just appalling customer service - it’s a scam. I’m far from the only one this has happened to - with a quick Google, you’ll find other users complaining about the same thing.  DO NOT sign up for the trial. If you cancel they will still take your money and ignore you when you try to get it back. Save yourself the hassle and avoid this app altogether.   And if you’re reading this, please report them - it’s the only way to stop shady business practices like this."
Deepstash: Smarter Every Day!,1445023295,You’ll learn nothing,2,"It has the veneer of education but is really just over simplification. You learn complicated topics in dot point format that make you feel very clever but in actuality, you’re just getting a surface level understanding of a real area of study that you’re now cosplaying as an intellectual in. And if you spent 5 minutes thinking about the concept, you’ll actually realise that the dot points are just common sense anyway.  I do appreciate the purpose of the app, but it would be so much better if it encouraged critical thought, rather than just peddling the works of some the most underwhelming authors I’ve ever seen and repackaging their stupidity into even worse summaries. Go back to doomscrolling, it’s genuinely more educational and less ideologically siloed than this app."
Facts - Daily Random Trivia,924977069,Inaccurate,1,Gave me an inaccurate fact. Said that vanilla flavouring sometimes comes from beaver urine and used Fox News as the source.
Facts - Daily Random Trivia,924977069,Too repetitive,2,"Small database, repeats the same facts pretty quick."
Facts - Daily Random Trivia,924977069,Rubbish,1,"The motivation app is awesome but the Daily Random facts is utter rubbish! ie. Under the history  tab it gives you life tip and has zero to do with history. Dont bundle, dont pay. So sad when motivation app is ingenious"
Facts - Daily Random Trivia,924977069,Subscribed and Lock Screen widget not working,1,Please refund
Facts - Daily Random Trivia,924977069,Great but some useless facts?,4,"Good app, especially for free. But why would I need to know about a random cafe in France that charges $7 to rude customers and $1 to polite ones? - among other random ones"
Mindset: Daily Self Motivation,1487761500,Need it,5,"Love it, need it, so good!!!!!!"
Mindset: Daily Self Motivation,1487761500,Discipline over motivation,5,"I love this app, not because it motivates me, but because when I show up I be got this to stay motivated"
Mindset: Daily Self Motivation,1487761500,Motivation,5,I am really love the app
Mindset: Daily Self Motivation,1487761500,Motivation to create Discipline,5,"This app as incredible, motivation will not always be present or strong enough to get you to do what needs to be done. However I believe Motivation is the precursor to create Discipline. This app provides just that great Motivation to create Discipline!"
Mindset: Daily Self Motivation,1487761500,I love it,3,Absolutely love it I just wish the subscription was cheaper as I don’t have the money to pay that much.
"Meditopia: AI, Meditation",1190294015,THIS APP IS LIFE CHANGING,5,I tried EVERYTHING to to fall asleep in the past and nothing worked until I got this app and I absolutely love it so much. Amazing app 10/10
"Meditopia: AI, Meditation",1190294015,Eternal love to Meditopia,5,"It’s one of the few apps that I pay for, it worth it so much It helps me to ground down, being here and it also supports me with life advices through their meditations"
"Meditopia: AI, Meditation",1190294015,The best meditation and inspiration app I have found.,5,"Ever since i started using Meditopia I have been recommending to to friends and work colleagues. There is so much to explore and no matter what I need from it, it delivers. You won’t be sorry if you use it."
"Meditopia: AI, Meditation",1190294015,Incredible Awesome!,5,"I was sceptical about if this really would help me to improve my self esteem, but despite my inner doubts i tried, and started change my life little by little, it has a very valuable content, REAL content, like the authors had lived these things in their lives before."
"Meditopia: AI, Meditation",1190294015,So sneaky!! 😡 😤,1,"These people try to sneak in a little thing they says “unlock all for 86 dollars a year first year is only 43 dollars!” Like,do you think all of us are just made of money? I mean, come on!"
Study Bunny: Focus Timer,1478345385,Sigmer,3,Too many ads
Study Bunny: Focus Timer,1478345385,I love it,5,I thought it was going to be so bad but it’s turned out it’s amazing I use it whenever I do homework and I feel so proud
Study Bunny: Focus Timer,1478345385,Ads,3,It’s a nice app but there’s a lot of adds that are quite long. It’s still good though but a bit annoying when you enter the app again to see how long is left in your timer (I only have one device for both studying and study app tracker) and then I have to wait a while for a long add to finish before looking which waste a bit of time.
Study Bunny: Focus Timer,1478345385,too many adds but still good,3,"its a good app for keeping you on track but there are SO many adds every time you open the app or finish a task there is an add, some being 15 seconds it’s so frustrating. otherwise i love it"
Study Bunny: Focus Timer,1478345385,Way too many ads,1,I really like this app as it motivates me to get my work done. Something that really annoys me is that everytime i leave the app and go back on it there are constantly ads playing. There are other more efficient apps you can find!
Werble: Photo & Video Animator,966009633,Great app,5,"Awesome great wonderful video making app..lots of great effects some for free and others need to pay..which is ok for me now,at first I didn’t want ipto get paid effect ps but in the end I did and it was worth while..but please make more effects and make it for free too"
Werble: Photo & Video Animator,966009633,Outstanding app with exceptional developer support,5,"I tried quite a lot of image editing/animation apps before settling on Werble, which in my opinion is light years ahead of competing apps.  Firstly, the toolset available is incredibly versatile - dig a bit into the functions available for movement, masking, layering, you can get huge amount of creative mileage out of the tools.  Secondly, they have a working persistent support chat system built into the app itself for issues or suggestions with a very active support team (never seen such service in an iOS app and is better than most big companies will do) - it really is both exceptional support and exceptionally rare to see this.  Thirdly, the pricing is very fair for what you get - I really love the “buy what you need” approach, suits me perfectly to pay a few bucks for the fx I want and not pay for what I won’t use.  Forth, there’s an expert mode to unlock the ability to add as much complexity to your creations as your device can handle - which is brilliant, rather than being restricted to an arbitrary limit based on the oldest supported device out there.  They have really thought of everything from a UX side of things.  Big thanks to Alex and team for the great experience."
Werble: Photo & Video Animator,966009633,Beautiful ap,5,"I realy enjoy using this wonderful app. The team are awesome, who created this amazing functional creative app. Not only creaters  ready to listen they  are willing to try fix any problem big or small .  So thank you ."
Werble: Photo & Video Animator,966009633,Best,5,Best app off its kind
Werble: Photo & Video Animator,966009633,Not generating video or GIF,4,Hi. I’m using iPhone X with iOS 14.0.1. The app fails to generate video and GIF. I hope you guys can resolve these issues.  Regards.
Ultimate Weight Loss Hypnosis,514767232,Great App,5,"I’m really enjoying this app, I have the Spiritual one too.  I’ve been using it every night for a week and already notice the benefits.  My food is much more satisfying and my water consumption and exercise is now consistent. I have no hesitation in recommending this app, I’m sure you’ll find it beneficial."
Ultimate Weight Loss Hypnosis,514767232,Love!!,5,"This app is fabulous and is working really well, highly recommend"
Ultimate Weight Loss Hypnosis,514767232,Great meditation,5,I’ve been using this app for a few weeks now but have followed Glen for a while. Love his work. I really feel that the subliminal messages are working. I find that listening before I go to sleep works best and then for the days after I don’t need to consciously think think about them. I will definitely download more!
Ultimate Weight Loss Hypnosis,514767232,Success!,5,Feeling much more centred and on top of things after using a couple of these hypnosis including weight loss and motivation. I’m sure it’s helped me avoid temptation (food!) to improve diet and increase exercise - I have lost 8kg in 6 weeks. For under $5 a session it’s a small investment in self.
Ultimate Weight Loss Hypnosis,514767232,Ultimate weight loss hypnosis,4,"I’ve been using for a couple of months and have lost 5kg.  I can’t say I’m trying or dieting, I just feel that 3 meals a day plus fruit or healthy snack is enough.  I have no cravings for chocolate or ice cream, it’s just happening so easily"
Way of Life - Habit Tracker,393159800,Reliable and solid,4,"I have used this app for years and it is simple, reliable, and solid. Thank you!"
Way of Life - Habit Tracker,393159800,Literally the best habit tracker ever,5,Doesn’t coat much but is literally everything I needed. They continually improve and I’m so happy with the widgets and shortcuts!!
Way of Life - Habit Tracker,393159800,Simple and effective,5,I like to download my data and do more detailed trend analysis. It’s a pretty good way to improve habits
Way of Life - Habit Tracker,393159800,Excellent motivation tracking app,5,I have checked out most available and this is one of the few best ones to use. Improvement updates happen regularly. Try the free trial version first and you’ll soon see the benefit of upgrading to the paid version.
Way of Life - Habit Tracker,393159800,Love it,5,One of my favourite apps
Remente: Self Care & Wellbeing,961633456,Tired of paywalls before even using the app,1,"No ability to actually view what the app offers prior to having to create an account. Get around that, and straight into the subscribe screen. A free trial shouldn’t require payment details, until after the trial and I’ve decided it’s worth it. Unfortunate as I thought the app may be useful."
Remente: Self Care & Wellbeing,961633456,No support,1,I’ve had the app for over a year and I got a new phone and they charged me twice and now I can’t even login to my account. Emailed 3 times and no reply. Very disappointing
Remente: Self Care & Wellbeing,961633456,Great app!,5,I’ve searched for a free app that doesn’t have too many “pay for a subscription to unlock everything but 1 feature” or “free trial then subscribe to use this app”.  Remente ticked that box and I’m very happy with how much I can do for free.  It’s super easy to use with a lot of extra sub-goals if you want to go more advanced.  It includes journaling which is also great.  Generally looks really nice which is motivating in itself.  Very happy I found this app!
Remente: Self Care & Wellbeing,961633456,Great app,5,"Just get the app, you know you want to"
Remente: Self Care & Wellbeing,961633456,Absolutely everything I’ve been looking for,5,"Everyday for years and years, I’ve been searching desperately for something like this app. It’s so easy to use and navigate. The goals are easily broken down into steps, so that it’s not too overwhelming. You can update your mood, and assess you life balance whenever you’d like - and look back on the changes, through a graph that’s made for you based on your mood and life assessment. There are general goal templates, specific goal templates, courses that you can learn about. I continue to find new features everyday that motivate me more and more. I’m absolutely in love with this app"
Ahead: Manage your emotions,1570430177,On the journey!,5,It’s early days but the app has been really enlightening so far. I love the gamification of my emotions!
Ahead: Manage your emotions,1570430177,Genuinely beneficial,5,This app walks you through the steps of understanding anxiety and provides really helpful tips
Ahead: Manage your emotions,1570430177,This is your sign,5,"This app has helped me so much, I’ve learnt so much about tools for procrastination, anger and anxiety. I’m not healed yet because my journey is long but with a little help to mange my emotions I can notice my triggers and work through things. I hope this app can help someone else too"
Ahead: Manage your emotions,1570430177,Great,5,Amazing
Ahead: Manage your emotions,1570430177,Hopeless,1,"I signed up to try this App for a week. I thought I unsubscribed but missed the message that I would be charged for a year ($129.99) while I was travelling (from US to Aus, and offline). I asked for refund and declined. The option to discuss disappears.  I tried the App. I think it’s hopeless. Promises a lot, but offers nothing.   Beware of this money grabbing App.  Ironically promises to help with anxiety and treats used so badly it makes things worse."
Nearpod,523540409,Bad,1,This is sooooooooo bad and glitchy
Nearpod,523540409,Why u laughing,5,Very good fun time i enjoy very lot hahah so good
Nearpod,523540409,Good idea but iPhone App is clunky,3,Very good on iPhone when it works. Sometimes it pauses or skips or fails to start. Once that fixes I would like to use it more often.
Nearpod,523540409,School teachers perspective.,5,"Nearpod is the future of presentation tech which we have access to right now. This amazing tool empowers both the students and the educators. I use Nearpod in every lesson, across the middle year and senior year maths and science. Nearpod enables educators to create a blended teaching and learning environment;  it facilitates collaboration, peer teaching, gamification in an interactive framework. Ability to implement VR and AR, embed effective formative assessment strategies and provide timely feedback enhance student engagement. Reports provide useful insight to the educators which they can use to improve their classroom practice. Nearpod is definitely a game changer in education tech.   Nearpod impresses myself as it makes it possible to engage mostly disengage students in a category 1 school. Educators can design enriched, curriculum aligned high-quality learning adventure which makes a positive impact on student learning as it personalises, differentiate and embraces student voice and agency in a supported learning environment."
Nearpod,523540409,The app works well on a certain number of people,4,The app will work smoothly on a certain number of people but when there is to much people using the same code it will crash I would like it to be improved to cope with that.
Mytherapy medication reminder,662170995,Needs some improvement,3,"Medication reminder and inventory tracker work great if you mark your meds taken on the day they are due. If you forget to mark them, the inventory isn’t updated and you can only mark them taken one by one, not all that were due in that sitting."
Mytherapy medication reminder,662170995,Charge without using it,1,Just downloaded the app and it instantly charged me the premium without even having to use (even with limited functionality). An inappropriate app
Mytherapy medication reminder,662170995,Helpful,5,I wish it can be integrated with Apple Health.
Mytherapy medication reminder,662170995,Alarms not working,1,"Alarms aren’t playing for my app at all. No matter whether my phone is on silent or not. Literally the entire reason I have the app is to remember and track medication, so right now it’s not fit for purpose. There also should be an option to keep alarms audible, even when your phone is on silent."
Mytherapy medication reminder,662170995,Overall disappointed with the app.,1,"As a long-time user, I've appreciated your app's reliability. However, recent months have shown significant inconsistencies in notification delivery. A recent update resulted in a complete loss of my data, impacting my medication tracking and eroding my trust in the platform. —Previously rated four stars, I'm now disappointed with the changes, including a user interface that detracts from the original experience. This is my first review, but the inability to track my medication has serious implications for my health. It's disheartening to see the quality of what was once a reliable tool diminish. I can no longer rely on the current version of the app."
Habit Tracker - Motivated,6472646551,Such a good app!,5,"I tested over 30 different habit apps, there are a lot on the market that are not good, to put it bluntly. Motivated is really well designed and easy to use, great stats and overall exactly what I wanted. I really like that there is an affordable one-off payment option. Really impressed by this app, I hope to use it for many years"
Habit Tracker - Motivated,6472646551,Best reminder app!,5,"Used to use iOS reminder app, but found this to be a far superior app. You can design your own program and see compliance trends.   Definitely worth the cost hands down. I use it everyday."
Habit Tracker - Motivated,6472646551,Wonderful UI,5,Nice clean ui. Easy to use.
Habit Tracker - Motivated,6472646551,Love this habit tracker!,5,Awesome app. Looking forward to an Apple Watch companion app and iCloud sync support.
Habit Tracker - Motivated,6472646551,Fantastic app,5,Clean UI and works as intended. Helping me track my habits easily. Would love Widgets to be added in future! Great app.
Saying When: How to quit drinking or cut down,881678936,The best app for alcohol tracking,5,"I've been trying many other apps from all around the world but this is the one that works the best for me! Very helpful, easy to use and truly does help to cut down or to be much more aware of your drinking..."
Saying When: How to quit drinking or cut down,881678936,Great app.,4,Really useful. Lets you keep track and gives you info on where you are compared to city wide average drinkers. Will certainly help you make changes if that's what you need to do.
Saying When: How to quit drinking or cut down,881678936,Such a well designed app!,5,Great to find a brilliant app that doesn't try to spam you or suck you into 'in app purchases '.  Wish there were more of these!
Saying When: How to quit drinking or cut down,881678936,Helpful,5,I suggest one improvement - daily reminders as to your goals.
Saying When: How to quit drinking or cut down,881678936,Ready,5,"So far, so good. Very helpful. You have to be ready for it. Thanks Canada :)"
Wellspent: Replace Scrolling,1643980844,Glitchy,1,I downloaded this app and went through the whole process of setting it up and I was super excited to use it!! But when I open the app it freezes and slows my phone down :(   The free trial is also confusing - I think I may be charged if I don’t delete my account but because the app keeps glitching and freezing I can’t delete the account
Wellspent: Replace Scrolling,1643980844,Good,5,Its good
Wellspent: Replace Scrolling,1643980844,Great app!,5,This helps me not spend a long time on my phone.
Wellspent: Replace Scrolling,1643980844,"Amazing app, but",3,"This app was amazing, gave its free trial and I loved it. The messages made me feel really happy and want to put my phone down. However, without paid version it’s simply not effective, and some people like me nag not be able to pay for it. Unfortunately, I had to discontinue my use of this service due to this. I do have a proposal, where perhaps a puzzle to wake up your brain could be added before you’re allowed to close the notification, which may be beneficial for taking breaks."
Wellspent: Replace Scrolling,1643980844,Wellspent review,5,Very nice. Love the idea of positive encouraging reminders.
The Zones of Regulation,610272864,In a world of fun,5,It gives me something to do and I love the avatars
The Zones of Regulation,610272864,No accessible for all,1,"The background music is just that, there is no option to have the words read aloud which makes it really inaccessible to children with disabilities (this is the main demographic who use zones of regulation)"
The Zones of Regulation,610272864,Great work,5,Wow best game ever do recommend love this so much
The Zones of Regulation,610272864,Disappointed,2,Not worth the extreme money charged. Lasted 10mins and game complete. I don’t mind paying good prices for quality apps but considering the quick completion I don’t feel the quality matched the price. Proceed with caution.
The Zones of Regulation,610272864,Makes Me Relaxed,3,This is a great game for kids with autism and other anger issues but the game lasts 15 minutes then your wonderful Zone of Regulation lesson is over but still it’s good in other ways!
Block Distracting Websites,1189844594,Only works for safari not apps,1,Disappointed that this only works for safari browsing and not actual apps
Block Distracting Websites,1189844594,One small change...,4,It’s pretty good. Simple and serves its purpose. One thing I would like is to be able to set the end date for a timer further forward (but not backward) while the timer is ongoing.
Block Distracting Websites,1189844594,Redundant,1,You’re able to block and unblock website in the settings on your phone. Meanings this app is completely redundant and a waste of money.   I downloaded expecting the same functionality as Self control on my Mac meaning I could block websites with a time limit before I can visits them again. Not an app that takes my money for something my phone can already do 😡
Block Distracting Websites,1189844594,Won't install,1,I payed full price for the apps but it wouldn't install!!!
Pomodoro Timer: Stay Focused,830466924,"Simple, effective and free!",5,👍👍🙌😁
Pomodoro Timer: Stay Focused,830466924,Disappointing,1,"Hey there, I paid for a pro app years ago. Now to get any features I have to subscribe. But I already paid what you asked at the time. That’s a way to annoy your early supporters.  If I am a Pro subscriber, you should provide my updates free. You’ll get your returns from others. Not happy."
Pomodoro Timer: Stay Focused,830466924,Great App,4,Thanks for a great app. Helps immensely to keep me on task. Would love to see an auto-reset button that can be used at any time.
Pomodoro Timer: Stay Focused,830466924,Don’t get the paid version,1,I thought this was better than the non paying version but no don’t pay for this app it’s suck
Pomodoro Timer: Stay Focused,830466924,Best timer,5,"This reminds me to get up from my desk for short breaks and then lunch break without having to reset anything. I love it. Easy to use, easy to set up. The best timer system I have ever got. Worth it completely"
F Muay Thai & kickboxing,1624463429,Awesome app,5,Fantastic coaching coupled with great user experience. I love training martial arts and this helps keep me fit and technique focused when I don’t have time to get to the gym.
F Muay Thai & kickboxing,1624463429,"Super useful techniques, nice app",5,"Very happy with the app, improved my sparring skills 100%"
F Muay Thai & kickboxing,1624463429,Can’t sign in,1,Can’t sign in unless you want to Sign in with Apple and two way authentication why can’t we sign in with email or a user name or with Facebook
F Muay Thai & kickboxing,1624463429,Amazing application to take your muay thai to next level,5,I love the muay thai combos provided in the app. Easy to follow. The application is easy to use as well. Highly recommended
F Muay Thai & kickboxing,1624463429,"Great App, Great way to practice",5,Awesome way to improve technique and practice combos!
Stay Focused - App Blocker,1658592224,Buggy,1,Doesn’t work. You set the block then restart the phone and it stops working rendering the app useless. Wasted my money
Stay Focused - App Blocker,1658592224,Horrible App - Don’t waste your time,1,"It doesn’t do the things it says it does, it is incredibly buggy and has technical problems, it has horrible UI and functionality, and it is completely utterly useless unless you pay for premium (the free version only allows one day of usage per week, and even that 1 day is very limited in what can be done)."
Stay Focused - App Blocker,1658592224,This app is horrible,1,"The amount of bugs and issues is unbelievable. Makes the app un-usable. The tech support is useless and has never fixed a single problem. The updates solve no bugs. I've paid for the full version, have been attempting to use it, and will be asking for a refund as it simply does not do half the things it promises it does. And when it does do them, they usually end up being so buggy that it's not worth it. It needs some serious programming changes."
Stay Focused - App Blocker,1658592224,"Free to download, functionally useless unless you pay",1,ONE day a week for the free version? Seriously? That’s evil.
Lucid Dreams Meditation,387517170,Great app,5,"I'm not sure how well it's working, but I do know I'm having the best sleeps I've had in a LOOOOOONG time. The relaxation induction is just amazing - and Ericks voice is appealing. Now crossing fingers it's working!"
Lucid Dreams Meditation,387517170,Nice app,5,Had this app for a few days now. No lucid dreaming yet but I do get a good sleep from it and have good dreams so time will tell :) still recommend this just for a good sleep app!!
Lucid Dreams Meditation,387517170,Good results so far,3,Will definitely keep using this
